@relation avro_Training_15

@attribute LOC numeric
@attribute authors_number numeric
@attribute revisions_number numeric
@attribute touched_loc numeric
@attribute total_add_lines numeric
@attribute average_add_lines numeric
@attribute max_add_lines numeric
@attribute total_churn numeric
@attribute max_churn numeric
@attribute number_fix numeric
@attribute cyclomatic_complexity numeric
@attribute average_churn numeric
@attribute days_between_commits numeric
@attribute buggy {'YES', 'NO'}

@data
50,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
41,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
101,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
84,1,2,46,26,13.00,13,10,5,0,10,5.00,0.00,NO
51,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
135,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
117,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
60,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
62,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
83,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
60,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
63,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
452,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
43,1,2,86,86,43.00,43,86,43,0,2,43.00,0.00,NO
247,1,2,494,494,247.00,247,494,247,0,23,247.00,0.00,NO
35,1,2,72,72,36.00,36,72,36,0,2,36.00,0.00,NO
42,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
156,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
61,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
91,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
93,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
80,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
101,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
59,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
84,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
82,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
132,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
33,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
430,0,0,0,0,0.00,0,0,0,0,103,0.00,0.00,NO
153,0,0,0,0,0.00,0,0,0,0,26,0.00,0.00,NO
122,0,0,0,0,0.00,0,0,0,0,14,0.00,0.00,NO
75,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
60,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
34,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
39,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
438,0,0,0,0,0.00,0,0,0,0,107,0.00,0.00,YES
194,0,0,0,0,0.00,0,0,0,0,73,0.00,0.00,NO
99,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
43,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
53,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
108,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
103,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
79,1,2,6,4,2.00,2,2,1,0,5,1.00,0.00,NO
98,1,1,55,47,47.00,47,45,45,0,7,45.00,0.00,NO
99,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
101,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
177,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
123,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
88,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
51,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
119,0,0,0,0,0.00,0,0,0,0,16,0.00,0.00,NO
132,1,2,36,26,13.00,13,32,16,0,11,16.00,0.00,NO
169,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
40,1,1,41,41,41.00,41,41,41,0,1,41.00,0.00,NO
28,1,1,29,29,29.00,29,29,29,0,1,29.00,0.00,NO
28,1,1,29,29,29.00,29,29,29,0,1,29.00,0.00,NO
449,1,1,450,450,450.00,450,450,450,0,75,450.00,0.00,NO
1352,2,4,1358,1355,338.75,1344,1352,1344,1,280,338.00,23.67,NO
25,1,1,26,26,26.00,26,26,26,0,1,26.00,0.00,NO
39,1,1,39,39,39.00,39,39,39,1,1,39.00,0.00,NO
50,1,1,50,50,50.00,50,50,50,0,3,50.00,0.00,NO
76,1,1,76,76,76.00,76,76,76,0,3,76.00,0.00,NO
40,2,2,42,41,20.50,38,40,38,0,1,20.00,22.00,NO
245,2,5,264,258,51.60,208,252,208,2,40,50.40,20.50,NO
227,2,2,229,228,114.00,221,227,221,0,38,113.50,72.00,NO
363,2,4,406,385,96.25,341,378,341,0,57,94.50,24.00,NO
375,2,3,405,390,130.00,370,385,370,0,44,128.33,35.50,YES
145,1,1,145,145,145.00,145,145,145,0,10,145.00,0.00,NO
49,1,1,49,49,49.00,49,49,49,0,5,49.00,0.00,NO
85,1,1,85,85,85.00,85,85,85,0,11,85.00,0.00,NO
64,1,1,64,64,64.00,64,64,64,0,4,64.00,0.00,NO
36,1,1,37,37,37.00,37,37,37,0,6,37.00,0.00,NO
37,2,3,43,41,13.67,37,39,37,2,5,13.00,41.00,NO
32,1,1,33,33,33.00,33,33,33,0,1,33.00,0.00,NO
26,1,1,27,27,27.00,27,27,27,0,1,27.00,0.00,NO
660,2,5,680,670,134.00,559,660,559,2,182,132.00,17.50,YES
398,2,6,441,424,70.67,382,413,382,1,75,68.83,16.20,NO
206,2,4,217,214,53.50,203,211,203,0,35,52.75,27.00,NO
24,2,2,26,25,12.50,24,24,24,0,1,12.00,70.00,NO
24,2,2,26,25,12.50,24,24,24,0,1,12.00,70.00,NO
27,1,1,27,27,27.00,27,27,27,0,1,27.00,0.00,NO
30,1,1,30,30,30.00,30,30,30,0,1,30.00,0.00,NO
428,2,4,436,432,108.00,294,428,294,0,81,107.00,24.00,NO
972,2,3,1116,1044,348.00,983,1070,983,0,125,356.67,36.00,NO
123,1,3,504,314,104.67,263,426,263,0,18,142.00,35.50,NO
562,2,3,854,708,236.00,627,734,627,0,72,244.67,36.00,NO
205,2,2,207,206,103.00,205,205,205,0,30,102.50,1.00,NO
37,1,1,38,38,38.00,38,38,38,0,2,38.00,0.00,NO
35,1,1,36,36,36.00,36,36,36,0,2,36.00,0.00,NO
276,2,5,318,298,59.60,287,304,287,0,22,60.80,18.75,NO
316,2,5,520,418,83.60,232,450,232,0,16,90.00,18.75,NO
204,2,3,212,208,69.33,203,206,203,0,39,68.67,36.00,NO
133,1,1,133,133,133.00,133,133,133,0,16,133.00,0.00,NO
285,2,4,309,299,74.75,287,297,287,0,24,74.25,25.00,NO
336,2,4,378,357,89.25,334,336,334,0,16,84.00,1.33,NO
464,2,4,526,498,124.50,426,504,426,0,116,126.00,25.00,NO
294,2,3,325,310,103.33,250,307,250,0,52,102.33,36.00,NO
76,2,2,79,78,39.00,75,77,75,0,29,38.50,72.00,NO
69,1,1,70,70,70.00,70,70,70,0,8,70.00,0.00,NO
266,2,2,283,275,137.50,261,267,261,0,58,133.50,72.00,NO
247,2,4,279,267,66.75,238,267,238,0,42,66.75,25.00,NO
217,2,5,267,244,48.80,215,241,215,0,30,48.20,18.75,NO
99,1,1,100,100,100.00,100,100,100,0,20,100.00,0.00,NO
191,1,1,192,192,192.00,192,192,192,0,25,192.00,0.00,NO
476,2,3,495,486,162.00,472,479,472,0,129,159.67,35.50,NO
95,1,1,96,96,96.00,96,96,96,0,11,96.00,0.00,NO
549,1,1,550,550,550.00,550,550,550,0,18,550.00,0.00,YES
136,2,2,139,138,69.00,137,137,137,0,22,68.50,70.00,NO
33,1,1,33,33,33.00,33,33,33,0,1,33.00,0.00,NO
478,2,3,480,479,159.67,477,480,477,1,116,160.00,21.50,YES
140,1,1,140,140,140.00,140,140,140,0,20,140.00,0.00,NO
111,2,3,117,114,38.00,109,113,109,1,12,37.67,35.00,NO
34,1,1,34,34,34.00,34,34,34,0,1,34.00,0.00,NO
39,1,1,39,39,39.00,39,39,39,0,1,39.00,0.00,NO
36,1,1,37,37,37.00,37,37,37,0,1,37.00,0.00,NO
202,2,3,202,202,67.33,194,202,194,1,74,67.33,35.00,YES
106,1,1,107,107,107.00,107,107,107,0,7,107.00,0.00,NO
57,2,2,60,59,29.50,56,58,56,1,3,29.00,19.00,NO
43,1,2,46,45,22.50,44,46,44,0,4,23.00,43.00,NO
27,2,2,30,29,14.50,28,28,28,0,1,14.00,70.00,NO
25,1,1,26,26,26.00,26,26,26,0,1,26.00,0.00,NO
53,1,1,54,54,54.00,54,54,54,0,4,54.00,0.00,NO
88,1,1,89,89,89.00,89,89,89,0,13,89.00,0.00,NO
107,1,1,107,107,107.00,107,107,107,0,8,107.00,0.00,NO
132,1,2,148,140,70.00,132,142,132,0,13,71.00,71.00,NO
169,1,1,169,169,169.00,169,169,169,0,8,169.00,0.00,NO
80,1,1,81,81,81.00,81,81,81,0,12,81.00,0.00,NO
29,1,1,30,30,30.00,30,30,30,0,2,30.00,0.00,NO
430,1,1,431,431,431.00,431,431,431,0,100,431.00,0.00,NO
79,1,1,80,80,80.00,80,80,80,0,7,80.00,0.00,NO
85,1,1,85,85,85.00,85,85,85,0,7,85.00,0.00,NO
110,2,2,114,112,56.00,72,110,72,1,11,55.00,70.00,NO
111,1,1,112,112,112.00,112,112,112,0,13,112.00,0.00,NO
53,1,1,53,53,53.00,53,53,53,0,11,53.00,0.00,NO
52,1,1,52,52,52.00,52,52,52,0,6,52.00,0.00,NO
155,2,2,159,157,78.50,151,155,151,1,9,77.50,22.00,NO
270,2,3,274,272,90.67,264,272,264,1,22,90.67,35.00,NO
183,1,1,183,183,183.00,183,183,183,0,12,183.00,0.00,NO
215,2,3,279,257,85.67,195,243,195,2,5,81.00,41.00,NO
76,1,1,76,76,76.00,76,76,76,0,1,76.00,0.00,NO
285,2,8,322,304,38.00,272,302,272,4,43,37.75,11.71,YES
258,2,9,303,280,31.11,249,273,249,5,37,30.33,10.25,NO
55,1,1,56,56,56.00,56,56,56,0,5,56.00,0.00,NO
102,1,1,102,102,102.00,102,102,102,0,12,102.00,0.00,NO
390,1,2,390,390,195.00,389,390,389,0,78,195.00,43.00,NO
35,1,1,35,35,35.00,35,35,35,0,2,35.00,0.00,NO
145,2,4,149,147,36.75,144,145,144,0,18,36.25,27.67,YES
119,1,1,120,120,120.00,120,120,120,0,19,120.00,0.00,NO
71,1,1,72,72,72.00,72,72,72,0,6,72.00,0.00,NO
75,1,1,76,76,76.00,76,76,76,0,13,76.00,0.00,YES
69,2,2,78,74,37.00,59,70,59,1,5,35.00,24.00,NO
80,1,1,81,81,81.00,81,81,81,0,6,81.00,0.00,YES
63,2,2,67,65,32.50,63,63,63,1,3,31.50,24.00,NO
120,1,1,121,121,121.00,121,121,121,0,13,121.00,0.00,YES
98,2,2,145,122,61.00,107,129,107,1,10,64.50,24.00,NO
54,1,1,54,54,54.00,54,54,54,0,3,54.00,0.00,NO
267,1,1,267,267,267.00,267,267,267,0,13,267.00,0.00,NO
55,1,1,55,55,55.00,55,55,55,0,3,55.00,0.00,NO
46,1,1,46,46,46.00,46,46,46,0,3,46.00,0.00,NO
226,1,1,226,226,226.00,226,226,226,0,10,226.00,0.00,NO
54,1,1,54,54,54.00,54,54,54,0,3,54.00,0.00,NO
270,1,1,270,270,270.00,270,270,270,0,15,270.00,0.00,NO
74,1,1,74,74,74.00,74,74,74,0,8,74.00,0.00,NO
359,1,1,359,359,359.00,359,359,359,0,28,359.00,0.00,NO
78,1,1,78,78,78.00,78,78,78,0,5,78.00,0.00,NO
180,1,1,180,180,180.00,180,180,180,0,18,180.00,0.00,NO
57,1,1,57,57,57.00,57,57,57,0,1,57.00,0.00,NO
50,1,1,50,50,50.00,50,50,50,0,4,50.00,0.00,NO
243,1,1,243,243,243.00,243,243,243,0,22,243.00,0.00,NO
254,1,2,260,257,128.50,253,258,253,0,33,129.00,43.00,NO
306,1,1,306,306,306.00,306,306,306,0,18,306.00,0.00,NO
139,1,1,139,139,139.00,139,139,139,0,4,139.00,0.00,NO
375,1,2,381,378,189.00,375,377,375,0,44,188.50,43.00,NO
75,1,1,75,75,75.00,75,75,75,0,11,75.00,0.00,NO
222,1,1,222,222,222.00,222,222,222,0,33,222.00,0.00,NO
28,1,1,28,28,28.00,28,28,28,0,2,28.00,0.00,NO
55,1,1,56,56,56.00,56,56,56,0,5,56.00,0.00,NO
187,2,2,187,187,93.50,167,187,167,1,8,93.50,13.00,NO
28,2,2,28,28,14.00,25,28,25,0,1,14.00,70.00,NO
50,2,3,56,53,17.67,50,50,50,1,2,16.67,31.00,NO
41,1,1,41,41,41.00,41,41,41,0,2,41.00,0.00,NO
113,2,3,117,115,38.33,101,113,101,1,8,37.67,11.00,NO
87,2,2,90,89,44.50,85,88,85,1,10,44.00,13.00,NO
51,1,1,51,51,51.00,51,51,51,0,4,51.00,0.00,NO
144,2,4,160,152,38.00,135,146,135,1,6,36.50,24.00,NO
117,1,1,117,117,117.00,117,117,117,0,8,117.00,0.00,NO
28,2,2,28,28,14.00,25,28,25,0,1,14.00,70.00,NO
57,2,2,57,57,28.50,54,57,54,0,8,28.50,70.00,NO
60,1,1,60,60,60.00,60,60,60,0,6,60.00,0.00,NO
62,1,1,62,62,62.00,62,62,62,0,2,62.00,0.00,NO
83,1,1,83,83,83.00,83,83,83,0,5,83.00,0.00,NO
60,1,1,60,60,60.00,60,60,60,0,2,60.00,0.00,NO
63,1,1,63,63,63.00,63,63,63,0,4,63.00,0.00,NO
522,2,2,522,522,261.00,452,522,452,1,18,261.00,13.00,NO
43,1,1,43,43,43.00,43,43,43,0,2,43.00,0.00,NO
247,1,1,247,247,247.00,247,247,247,0,23,247.00,0.00,NO
35,1,1,36,36,36.00,36,36,36,0,2,36.00,0.00,NO
42,1,1,42,42,42.00,42,42,42,0,1,42.00,0.00,NO
57,1,1,58,58,58.00,58,58,58,0,5,58.00,0.00,NO
91,1,2,229,160,80.00,156,221,156,1,7,110.50,29.00,NO
61,1,2,65,63,31.50,61,61,61,0,2,30.50,62.00,NO
92,2,3,100,96,32.00,91,94,91,0,6,31.33,36.00,NO
93,1,1,93,93,93.00,93,93,93,0,10,93.00,0.00,NO
80,1,1,80,80,80.00,80,80,80,0,5,80.00,0.00,NO
101,1,1,101,101,101.00,101,101,101,0,7,101.00,0.00,NO
59,1,1,59,59,59.00,59,59,59,0,3,59.00,0.00,NO
84,1,1,84,84,84.00,84,84,84,0,9,84.00,0.00,NO
82,1,1,82,82,82.00,82,82,82,0,13,82.00,0.00,NO
132,1,2,136,134,67.00,132,132,132,0,12,66.00,43.00,NO
143,1,1,143,143,143.00,143,143,143,0,16,143.00,0.00,NO
78,1,2,84,81,40.50,78,78,78,0,1,39.00,43.00,NO
66,1,2,68,67,33.50,66,66,66,0,1,33.00,43.00,NO
66,1,2,68,67,33.50,66,66,66,0,1,33.00,43.00,NO
85,2,3,91,88,29.33,85,87,85,0,6,29.00,36.00,YES
54,1,1,54,54,54.00,54,54,54,0,3,54.00,0.00,NO
77,1,2,87,82,41.00,79,81,79,0,5,40.50,71.00,NO
137,2,2,141,139,69.50,137,137,137,0,14,68.50,72.00,NO
99,1,1,99,99,99.00,99,99,99,0,5,99.00,0.00,NO
79,1,2,81,80,40.00,79,79,79,0,10,39.50,43.00,NO
76,1,1,76,76,76.00,76,76,76,0,8,76.00,0.00,NO
81,2,3,91,86,28.67,78,81,78,0,6,27.00,36.00,NO
98,1,3,108,103,34.33,102,106,102,1,11,35.33,21.50,NO
115,1,1,115,115,115.00,115,115,115,0,11,115.00,0.00,NO
180,1,3,186,183,61.00,178,184,178,0,16,61.33,35.50,NO
118,1,3,124,121,40.33,118,120,118,0,8,40.00,35.50,NO
64,1,2,64,64,32.00,47,64,47,0,6,32.00,4.00,NO
95,1,2,95,95,47.50,78,95,78,1,5,47.50,18.00,NO
88,1,1,88,88,88.00,88,88,88,0,5,88.00,0.00,NO
51,1,1,51,51,51.00,51,51,51,0,2,51.00,0.00,NO
120,2,2,130,125,62.50,119,120,119,0,16,60.00,72.00,NO
40,1,1,41,41,41.00,41,41,41,0,1,41.00,0.00,NO
86,1,1,87,87,87.00,87,87,87,0,13,87.00,0.00,NO
105,1,1,105,105,105.00,105,105,105,0,8,105.00,0.00,NO
76,1,1,76,76,76.00,76,76,76,0,8,76.00,0.00,NO
51,1,1,51,51,51.00,51,51,51,0,2,51.00,0.00,NO
79,1,1,80,80,80.00,80,80,80,0,12,80.00,0.00,NO
28,1,1,29,29,29.00,29,29,29,0,2,29.00,0.00,NO
469,1,1,470,470,470.00,470,470,470,0,105,470.00,0.00,NO
73,1,1,74,74,74.00,74,74,74,0,13,74.00,0.00,NO
56,1,1,57,57,57.00,57,57,57,0,5,57.00,0.00,NO
77,1,1,78,78,78.00,78,78,78,0,6,78.00,0.00,NO
60,1,1,60,60,60.00,60,60,60,0,3,60.00,0.00,NO
117,1,1,118,118,118.00,118,118,118,0,13,118.00,0.00,NO
103,2,3,106,105,35.00,104,106,104,2,13,35.33,14.50,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
449,0,0,0,0,0.00,0,0,0,0,75,0.00,0.00,NO
1344,2,2,9,7,3.50,4,5,3,0,280,2.50,32.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
38,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
207,1,1,31,30,30.00,30,29,29,0,36,29.00,0.00,NO
221,1,1,221,221,221.00,221,221,221,0,38,221.00,0.00,NO
340,1,1,14,14,14.00,14,14,14,0,56,14.00,0.00,NO
370,1,2,6,3,1.50,2,0,0,1,44,0.00,5.00,NO
145,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
49,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
64,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
36,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
32,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
26,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
559,2,2,28,22,11.00,17,24,20,1,158,12.00,51.00,NO
381,1,1,38,12,12.00,12,30,30,0,73,30.00,0.00,NO
202,1,1,9,1,1.00,1,7,7,0,35,7.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
24,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
27,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
73,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
56,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
30,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
294,0,0,0,0,0.00,0,0,0,0,68,0.00,0.00,NO
983,0,0,0,0,0.00,0,0,0,0,123,0.00,0.00,NO
262,0,0,0,0,0.00,0,0,0,0,33,0.00,0.00,NO
626,0,0,0,0,0.00,0,0,0,0,88,0.00,0.00,NO
37,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
286,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
232,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
203,1,1,8,4,4.00,4,4,4,1,39,4.00,0.00,NO
286,0,0,0,0,0.00,0,0,0,0,25,0.00,0.00,NO
425,0,0,0,0,0.00,0,0,0,0,111,0.00,0.00,NO
249,0,0,0,0,0.00,0,0,0,0,46,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,29,0.00,0.00,NO
69,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
260,1,1,13,13,13.00,13,13,13,1,54,13.00,0.00,NO
237,0,0,0,0,0.00,0,0,0,0,41,0.00,0.00,NO
214,0,0,0,0,0.00,0,0,0,0,31,0.00,0.00,NO
99,0,0,0,0,0.00,0,0,0,0,20,0.00,0.00,NO
191,0,0,0,0,0.00,0,0,0,0,25,0.00,0.00,NO
471,2,2,17,12,6.00,8,13,11,1,125,6.50,35.00,NO
95,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
549,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
136,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
40,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
86,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
105,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
79,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
85,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
72,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
111,1,1,6,6,6.00,6,6,6,0,13,6.00,0.00,NO
53,1,1,53,53,53.00,53,53,53,0,11,53.00,0.00,NO
52,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
151,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
264,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
183,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
195,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
271,1,2,29,25,12.50,23,25,23,0,43,12.50,0.00,NO
248,1,1,11,11,11.00,11,11,11,0,33,11.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
102,0,0,0,0,0.00,0,0,0,0,12,0.00,0.00,NO
389,0,0,0,0,0.00,0,0,0,0,78,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
144,1,2,23,18,9.00,15,15,13,1,18,7.50,1.00,NO
119,1,2,11,8,4.00,5,5,3,1,19,2.50,1.00,NO
71,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
267,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
46,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
226,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
266,0,0,0,0,0.00,0,0,0,0,15,0.00,0.00,NO
74,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
359,0,0,0,0,0.00,0,0,0,0,28,0.00,0.00,NO
78,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
181,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
243,0,0,0,0,0.00,0,0,0,0,22,0.00,0.00,NO
253,0,0,0,0,0.00,0,0,0,0,33,0.00,0.00,NO
306,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
139,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
375,0,0,0,0,0.00,0,0,0,0,44,0.00,0.00,NO
75,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
222,0,0,0,0,0.00,0,0,0,0,33,0.00,0.00,NO
28,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
55,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
167,1,1,29,21,21.00,21,21,21,0,8,21.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
50,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
41,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
101,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
84,1,1,2,1,1.00,1,0,0,0,10,0.00,0.00,NO
51,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
135,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
117,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
25,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
54,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
60,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
62,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
83,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
60,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
63,0,0,0,0,0.00,0,0,0,0,4,0.00,0.00,NO
452,0,0,0,0,0.00,0,0,0,0,18,0.00,0.00,NO
43,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
247,0,0,0,0,0.00,0,0,0,0,23,0.00,0.00,NO
35,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
42,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
57,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
156,0,0,0,0,0.00,0,0,0,0,11,0.00,0.00,NO
61,0,0,0,0,0.00,0,0,0,0,2,0.00,0.00,NO
91,0,0,0,0,0.00,0,0,0,0,6,0.00,0.00,NO
93,0,0,0,0,0.00,0,0,0,0,10,0.00,0.00,NO
80,0,0,0,0,0.00,0,0,0,0,5,0.00,0.00,NO
101,0,0,0,0,0.00,0,0,0,0,7,0.00,0.00,NO
59,0,0,0,0,0.00,0,0,0,0,3,0.00,0.00,NO
84,0,0,0,0,0.00,0,0,0,0,9,0.00,0.00,NO
82,0,0,0,0,0.00,0,0,0,0,13,0.00,0.00,NO
132,1,1,2,1,1.00,1,0,0,0,12,0.00,0.00,NO
76,0,0,0,0,0.00,0,0,0,0,8,0.00,0.00,NO
33,0,0,0,0,0.00,0,0,0,0,1,0.00,0.00,NO
477,1,1,51,49,49.00,49,47,47,0,115,47.00,0.00,NO
140,1,1,33,10,10.00,10,19,19,0,20,19.00,0.00,NO
109,1,1,13,0,0.00,0,13,13,0,11,13.00,0.00,NO
77,1,1,14,8,8.00,8,2,2,0,6,2.00,0.00,NO
